KeggID,C1,C2,C3,Cd1,Cd2,Cd3
K00430,16,37,12,4,8,12
K00430,6248,8660,6459,6025,5844,7246
K14003,577,729,588,885,906,1018
K11364,0,0,0,0,0,0
K03141,45,65,65,52,59,50
K03141,45,70,65,46,52,46
K04564,4022,5222,4512,5721,5449,5951
K17893,468,585,621,9551,9975,12604
K15378,27,46,37,32,43,45
K13121,204,236,274,219,203,350
K02946,1679,1958,2073,1522,1647,1723
K03064,482,605,581,598,584,579
K03064,529,572,521,548,592,578
K03064,559,620,558,592,595,610
K07759,353,409,432,429,394,401
K16297,1,0,1,0,0,0
K16297,0,0,0,0,0,0
K10523,7,11,14,13,5,12
K09495,561,633,626,929,975,992
K00036,473,611,451,6561,7123,8861
K19036,173,221,239,133,142,162
K01006,1363,1797,1490,4176,4130,4672
K01006,1408,1669,1439,4080,4036,4604
K01006,1335,1665,1382,4190,4168,4686
K00430,3,3,0,4,1,3
K00384,527,664,679,2877,3051,3790
K08994,161,217,182,322,320,441
K16803,1214,1557,1435,1914,2127,2379
K02923,7984,9000,11273,9876,8417,10379
K09843,631,735,639,405,415,393
K13950,265,331,306,407,377,434
K12614,1753,2098,1898,1759,1886,1970
K19674,0,0,2,1,0,0
K03247,128,158,189,117,118,164
K03247,121,172,165,116,124,130
K01969,6816,8304,7447,4705,5338,6132
K15777,3365,4655,3884,27156,27404,34769
K01057,1416,1922,1485,1622,1643,2029
K02977,11191,13369,15776,14814,12977,16041
K11886,734,906,798,1006,999,1038
K02968,738,786,960,606,666,723
K09528,257,273,293,221,248,307
K19755,0,0,0,0,0,0
K19755,0,0,0,0,0,0
K15688,809,948,936,971,947,1046
K03130,244,349,284,293,296,264
K10775,32,40,17,3139,1977,3203
K00660,714,1071,752,9127,8056,11611
K00430,1005,1136,661,877,850,1154
K15178,0,0,0,0,0,0
K00660,283,585,512,8613,8542,11697
K00660,29,53,35,443,520,648
K00430,869,976,611,805,616,870
K00660,550,1019,757,11849,11441,15789
K00430,4780,7431,4736,2276,2621,2643
K00430,3,17,5,2,1,2
K20029,155,238,232,407,372,473
K20029,173,211,212,347,326,427
K20029,191,207,193,347,364,437
K03086,2410,2872,2516,1744,1927,1927
K13095,1418,1860,1493,2550,2822,3290
K02836,51,43,62,124,113,127
K00413,1,1,0,1,1,0
K19656,116,136,145,85,92,97
K12898,0,0,0,0,0,0
K01114,253,438,310,234,168,191
K17732,2983,4056,3264,4014,4164,4484
K00700,412,480,525,397,487,403
K00700,432,492,515,400,461,413
K00700,412,468,440,355,454,387
K01265,346,450,448,529,502,565
K01265,372,423,456,525,510,584
K04858,23,28,24,126,122,136
K02735,1179,1480,1536,1668,1626,1796
K20293,684,818,765,726,796,824
K01938,3202,3574,3381,3081,3114,3328
K10880,26,29,26,38,32,40
K15281,40,52,62,49,31,50
K15281,39,44,45,47,34,48
K16571,148,189,184,114,112,125
K18649,458,522,428,356,355,421
K13412,498,646,575,726,827,1009
K13412,549,659,628,779,819,937
K19054,1587,1981,1742,1410,1358,1603
K01899,2092,2803,2169,2396,2476,2607
K20360,709,861,725,671,716,844
K20360,704,939,763,715,686,822
K00002,6,8,9,4,4,16
K00002,5,8,7,8,2,8
K08829,11691,13803,12445,8693,8937,9420
K01647,382,483,449,658,678,785
K20286,192,235,167,172,194,239
K01303,303,404,403,301,357,323
K01303,324,429,375,299,330,334
K01303,300,416,340,301,338,318
K02908,0,0,0,0,0,0
K03949,1551,1642,1634,1438,1477,1741
K23113,6,2,0,0,0,1
K03768,1041,1281,1301,1505,1401,1451
K08057,1622,1870,1747,2642,2456,2983
K08057,1491,1825,1780,2769,2434,2929
K09839,220,234,192,315,319,354
K13418,507,676,694,583,641,602
K13418,111,144,143,151,153,171
K13418,134,114,158,145,177,169
K14319,2079,2647,2226,2221,2277,2487
K00249,1114,1257,1264,1052,1176,1066
K05658,704,764,592,1266,1352,1608
K00927,4903,6017,5137,4591,5165,4900
K12848,455,580,552,394,491,475
K11253,54,33,68,5,22,11
K21805,202,242,199,277,287,309
K09422,67,74,67,44,62,63
K11592,15,17,21,17,19,21
K11592,15,23,18,19,15,26
K03024,127,168,180,144,118,149
K03024,161,166,168,145,127,131
K05954,364,451,452,253,317,262
K15174,1382,1669,1501,1480,1670,1707
K21806,83,107,93,51,79,54
K11844,997,1177,1036,1152,1393,1367
K04859,819,1067,802,1451,1291,1678
K06630,0,0,3,4,1,5
K06630,0,2,0,12,7,10
K01881,425,389,418,369,398,373
K17943,2938,3507,2951,2780,3054,3189
K17550,189,241,205,225,244,294
K13993,1304,1825,1608,1213,1409,1689
K03018,162,182,177,130,113,114
K03018,174,225,162,130,91,113
K17917,378,494,417,310,378,366
K12829,1316,1626,1547,1704,1720,1787
K08737,75,74,90,72,66,63
K08737,70,79,110,73,65,61
K08737,54,81,99,64,68,61
K03260,752,950,824,649,732,730
K03260,723,990,821,660,698,726
K03260,750,968,862,698,732,770
K03260,749,908,783,640,681,732
K03260,726,926,798,645,682,708
K03260,729,957,807,596,666,755
K03260,725,912,776,622,693,716
K03260,761,862,786,644,720,706
K03260,740,863,724,606,678,698
K15109,459,534,552,525,521,454
K03797,365,362,348,307,303,423
K20241,68,87,62,77,75,114
K20241,73,97,83,78,85,100
K20241,69,82,85,95,83,122
K20241,76,100,74,87,80,99
K20241,59,99,74,66,94,108
K20241,61,83,70,94,95,100
K20241,59,78,55,77,90,101
K20241,71,88,88,66,81,115
K20241,52,79,67,73,82,112
K20241,64,83,81,67,87,92
K20241,75,83,79,84,84,89
K20241,70,81,75,75,80,94
K21844,2382,3016,2540,2527,2906,3200
K09286,287,406,350,155,157,203
K22684,1040,1411,1079,3168,3381,3963
K02493,516,664,666,646,744,868
K00430,23,12,14,6,10,11
K22762,185,219,253,1652,1614,1864
K22762,175,224,220,1535,1492,1924
K22762,183,210,204,1600,1484,1974
K17686,185,316,306,2703,3198,3368
K14553,129,146,144,108,133,131
K02909,1231,1320,1273,937,1026,1047
K08679,3667,4864,3636,1519,1799,1677
K22761,29,22,37,25,20,42
K10523,4,4,1,3,2,0
K10523,1267,1537,1320,961,961,927
K00029,2060,2519,2121,7590,6862,8877
K14948,0,0,0,0,0,0
K10895,71,75,67,67,68,57
K21444,347,408,384,394,391,437
K21444,350,378,370,359,350,370
K19473,0,0,0,0,0,0
K02685,42,60,65,78,56,68
K02685,42,54,72,77,72,63
K09497,1003,1111,1198,1017,1067,951
K03013,272,275,312,330,267,330
K04392,1906,2306,2297,1358,1442,1425
K13436,4033,4776,4250,4429,4498,5331
K03953,2421,2932,2619,2237,2236,2479
K17553,8,22,19,81,95,113
K02913,985,1260,1156,970,1000,1280
K01053,90,101,76,884,552,951
K01209,908,1002,771,1141,1059,1286
K17890,370,402,388,286,290,308
K09230,1,0,2,0,0,0
K00088,421,515,540,523,611,555
K17525,279,254,267,203,159,198
K17525,267,270,238,190,172,199
K11253,195,253,337,142,161,109
K14292,84,88,96,36,30,25
K14292,71,81,82,34,37,32
K02899,333,464,419,356,331,411
K03068,165,179,171,68,70,63
K01611,384,420,422,818,865,854
K22066,855,1027,1012,747,750,920
K11252,2903,3265,2878,2277,2329,2629
K02699,15319,19567,17522,13455,13184,15261
K13681,161,233,129,507,482,618
K22736,0,0,0,0,0,0
K06158,667,907,881,780,887,851
K08955,1103,1327,1140,1170,1184,1229
K08955,988,1237,1157,1184,1211,1217
K08955,1023,1306,1185,1164,1319,1183
K19765,524,630,640,470,448,497
K13343,364,410,382,349,365,373
K13343,352,388,364,319,314,370
K13343,360,419,365,361,333,391
K13343,380,352,372,340,346,362
K12657,1175,1378,1366,747,645,678
K12657,1189,1315,1371,672,631,634
K23309,170,156,166,52,67,78
K12606,1200,1542,1428,1922,1772,1949
K16365,338,387,329,439,529,614
K02910,9756,12583,12247,11886,11046,12282
K03517,834,1183,913,1042,1048,1192
K01207,23,31,24,8,16,11
K01207,20,26,25,16,17,11
K01207,21,25,40,9,11,12
K02144,5527,6641,5468,5425,5629,6261
K06228,55,58,83,77,67,53
K06228,55,45,71,62,59,54
K14557,165,182,173,285,252,298
K20309,612,885,710,546,600,672
K14808,304,303,307,264,278,283
K01358,2059,2164,2171,2212,2193,2458
K14169,122,167,140,105,67,111
K11324,413,488,523,483,475,551
K06252,6,7,0,48,35,51
K23260,55,56,68,36,50,31
K21594,1453,1627,1708,1219,1451,1337
K13863,511,549,684,498,489,513
K00036,484,541,591,299,360,350
K00036,474,492,565,321,336,330
K00036,467,569,512,323,341,318
K00036,466,511,547,323,377,306
K04854,1,4,0,1,5,0
K12608,361,361,326,440,374,452
K23195,3,4,1,0,0,0
K13126,6801,8547,7505,6418,6475,6320
K03123,0,0,0,0,0,0
K24195,335,463,375,952,874,1026
K24195,6,13,18,34,33,31
K24195,0,0,2,2,6,8
K24195,66,88,110,99,100,114
K24195,75,91,90,95,105,108
K24195,71,84,84,112,122,137
K17046,467,564,581,650,702,686
K17046,461,539,571,615,609,618
K10380,20,27,39,18,12,12
K24028,603,673,846,412,345,350
K12448,343,418,386,462,524,580
K12448,383,384,430,482,543,554
K00685,270,412,349,220,302,289
K00685,315,396,363,182,319,280
K01590,5141,6117,5823,2361,2436,2667
K00345,1390,1794,1552,1388,1447,1661
K18667,744,928,842,985,1052,1044
K00430,0,1,0,0,0,0
K00430,8,10,10,8,6,14
K00430,870,1305,920,765,1119,1274
K23504,54,68,39,34,52,46
K03687,288,411,391,574,495,597
K07562,452,642,536,787,909,907
K02134,2877,3433,2745,3040,3051,3658
K19199,559,677,637,551,563,552
K14864,427,468,492,323,306,337
K04532,1,2,3,0,1,5
K13091,1588,1967,1822,2096,2219,2141
K03152,1084,1294,1236,762,880,869
K01051,118,182,105,90,117,134
K07297,181,198,225,414,431,468
K07297,50,57,57,58,47,52
K11665,973,1208,1050,686,751,717
K20308,219,249,262,239,243,209
K20308,205,248,254,241,247,185
K00430,4,1,3,0,3,2
K00430,0,1,0,0,0,0
K14559,260,318,310,224,261,246
K03320,2,3,0,0,2,1
K03320,3,0,3,2,1,1
K03320,2,1,2,1,0,3
K00225,499,559,530,456,489,467
K10704,530,573,556,499,472,580
K10704,477,555,550,498,467,582
K10704,484,592,574,500,456,586
K10704,476,577,558,504,466,524
K24728,116,152,108,52,55,44
K05857,247,317,247,272,265,316
K03845,106,122,157,176,181,213
K01728,18,22,16,27,27,26
K02927,7969,10173,9976,10067,8740,9929
K02608,22,31,57,47,40,57
K08515,1595,2133,1864,2061,2056,2382
K12173,1100,1028,1167,1074,1001,690
K10571,996,1287,1108,1313,1454,1464
K01965,70,106,68,63,65,105
K08869,119,140,104,229,201,200
K03665,873,1002,931,930,931,1013
K17607,272,328,394,275,269,295
K14332,2775,3861,3531,2676,2582,2839
K14332,2190,3055,2725,2037,2031,2085
K14332,2276,3052,2794,2154,2047,2227
K01674,0,1,0,0,0,0
K00099,7,14,15,30,35,50
K00099,10,16,7,24,23,25
K01634,197,237,201,365,366,496
K01634,231,229,181,372,353,446
K03020,105,120,178,73,47,52
K01915,429,499,267,293,297,417
K22768,662,766,722,721,880,749
K03008,274,274,267,227,159,212
K02895,92,127,81,127,167,185
K16732,1632,2019,2075,1146,1151,1029
K16732,1658,1972,1975,1169,1108,1101
K02377,371,538,386,654,660,751
K02377,432,600,439,712,715,940
K12581,5857,7294,6070,4972,5876,6264
K01613,1466,1839,1665,2196,2058,2376
K08869,763,828,706,745,835,827
K13130,96,101,89,67,83,114
K13130,76,113,77,72,84,87
K10408,0,2,4,1,2,0
K10408,196,249,200,113,124,165
K01187,152,227,157,104,118,114
K12196,1380,1701,1477,1994,2115,2292
K15356,102,118,108,338,332,417
K15356,156,162,164,514,489,602
K15718,130,158,108,104,95,123
K03232,10990,14733,12107,11841,11467,13203
K11374,376,441,495,452,463,523
K00430,8164,13381,8971,8098,8838,10240
K00430,8145,13192,9098,8277,8905,9993
K00430,851,1104,888,841,960,904
K13342,313,350,337,466,425,471
K13342,374,377,354,506,482,543
K13342,338,368,333,472,447,518
K23313,33,66,44,24,44,27
K14972,28,49,40,36,25,26
K14972,207,247,171,403,365,474
K03858,97,84,119,107,83,114
K24193,0,0,0,0,0,0
K02703,22,16,27,21,29,4
K22644,115,137,139,726,627,850
K01610,325,411,244,207,233,302
K16603,5,3,1,2,3,5
K16603,6,4,5,4,3,8
K16603,6,3,3,3,8,7
K16603,6,4,5,5,3,5
K14972,403,461,453,447,534,502
K14972,405,439,430,474,503,478
K14972,393,485,456,476,501,520
K14972,377,451,432,433,536,513
K14972,415,455,459,474,445,474
K11778,134,166,197,174,183,206
K21806,61,93,79,86,85,101
K21988,34,39,28,28,34,25
K21988,21,31,38,23,27,25
K14567,1002,1128,1060,709,822,724
K03978,808,914,1035,546,575,628
K10206,925,984,1114,613,778,675
K05575,24,54,42,45,37,41
K22278,10,12,14,4,5,2
K00814,0,0,0,0,0,2
K18532,365,435,483,284,292,354
K07513,69,90,97,84,90,147
K07513,86,77,85,73,98,122
K02218,275,271,309,222,261,260
K01674,11,18,21,0,0,0
K01674,7,13,8,0,0,0
K01674,3,9,7,0,0,0
K01674,5,7,5,0,0,0
K01674,28,17,36,2,0,0
K01674,94,98,136,5,11,15
K01610,5603,7721,5588,6110,6391,7648
K01610,5473,7751,5795,6198,6478,7637
K13065,20,11,26,18,15,16
K17470,118,122,66,87,63,93
K17470,394,429,219,401,375,458
K17470,399,437,251,359,354,447
K17470,3066,3345,2977,8271,8627,11327
K00791,4,5,5,13,5,10
K03946,1328,1749,1489,1427,1459,1634
K13717,63,97,127,58,92,80
K13717,83,108,109,74,88,78
K18787,190,161,277,179,168,134
K14396,294,478,421,396,311,383
K14396,389,477,460,415,401,423
K03347,2353,3049,2764,3800,4027,4262
K13168,135,220,205,155,198,186
K13168,154,210,188,173,174,177
K13168,150,222,209,189,168,162
K03123,220,302,232,183,167,188
K13174,362,463,406,288,323,294
K13174,323,433,405,261,323,332
K15102,64,81,47,1989,1777,2388
K00789,18056,24452,20599,21358,20290,24414
K02955,7096,9307,9238,8240,7567,8119
K02987,9582,11633,11669,10813,10323,11424
K02987,6533,8190,8356,7639,6813,7521
K11155,20,38,53,78,76,77
K11155,32,40,46,81,89,85
K11155,21,48,47,75,86,79
K00311,588,564,658,272,316,283
K00311,558,604,688,285,328,315
K00311,570,624,693,289,304,324
K00311,539,495,565,264,284,235
K00311,526,491,608,241,287,261
K00477,532,559,525,623,575,677
K02535,254,280,299,228,209,202
K02535,263,308,294,209,164,201
K00106,33,50,55,10,13,11
K11294,1855,2097,1952,1408,1326,1526
K18179,120,143,218,132,119,161
K18179,144,137,195,129,128,140
K20843,428,600,426,799,810,954
K20843,74,70,49,103,99,113
K10380,36,62,31,223,167,258
K01889,389,427,412,524,582,615
K08266,458,535,546,606,631,758
K01179,4,8,13,18,8,11
K12448,238,242,222,239,249,304
K12448,198,251,212,244,258,309
K15272,259,312,322,249,235,200
K20069,918,1080,1007,823,945,949
K14793,206,285,271,154,197,140
K20280,1146,1548,1440,1713,1765,2156
K00855,6291,7999,6803,6747,6871,7125
K15128,144,217,162,183,185,204
K02980,3146,3672,4496,3880,3377,3891
K16073,7,9,10,2,1,3
K10357,1862,2444,2293,1899,1781,1892
K10357,1425,1769,1577,1640,1633,1620
K21444,277,376,275,717,756,870
K13510,423,570,528,599,595,624
K23504,7,8,13,12,7,18
K23504,596,693,773,350,320,321
K03593,61,75,75,75,69,73
K03593,56,60,58,56,67,75
K01647,120,157,82,31,62,55
K08065,0,0,0,0,0,0
K00276,0,0,0,0,0,0
K01647,29,46,20,10,16,12
K08065,56,55,79,74,57,72
K08065,53,48,78,74,72,71
K08065,57,58,77,76,59,75
K08065,61,53,53,65,50,57
K15032,143,164,158,184,190,211
K03515,144,165,164,36,74,65
K18693,578,805,633,534,596,704
K18693,572,815,604,527,596,669
K14164,980,1245,1173,741,713,743
K12184,707,787,829,864,961,1030
K12893,273,386,404,272,245,222
K22521,253,329,260,237,232,311
K00413,2639,3424,3091,2946,2812,3332
K06324,0,0,2,1,0,0
K08856,833,1096,904,1157,1114,1305
K02575,588,634,448,687,675,753
K02575,217,247,152,193,149,239
K14807,494,613,601,694,628,702
K20715,118,196,279,390,439,450
K00487,4740,6892,4564,6691,6774,8255
K00487,288,391,302,328,273,359
K15014,5,15,10,8,4,2
K08202,1639,2377,1831,2764,3141,3611
K06174,735,832,809,805,764,776
K06174,677,860,788,806,799,771
K03320,215,283,170,201,197,306
K03320,1,5,0,1,1,7
K03320,1,3,2,3,3,10
K03320,0,0,0,0,0,0
K04354,8,6,11,7,3,2
K12162,1334,1847,1693,1442,1350,1608
K06176,10,11,7,10,3,9
K22614,597,866,642,516,607,722
K12585,499,605,583,534,493,454
K01689,5380,6811,5036,7414,9063,10384
K04728,968,1207,1115,918,915,967
K09761,35,50,36,42,42,35
K09761,37,45,33,42,30,33
K14011,701,811,699,1190,1352,1512
K14011,661,842,751,1266,1264,1526
K08850,791,960,838,1047,1084,1172
K01703,1065,1263,1162,1879,1804,1774
K01703,1015,1189,1184,1795,1732,1751
K19751,13,18,21,7,13,17
K19751,19,14,24,5,6,13
K08681,59,70,68,105,116,134
K08681,54,64,72,96,106,148
K18467,464,445,420,407,372,450
K11130,453,497,587,370,424,414
K01183,420,455,382,1029,951,1120
K03097,2422,3083,2646,2519,2394,2891
K14515,480,568,559,307,321,285
K02879,1282,1373,1394,651,794,743
K15111,280,312,360,279,244,296
K01512,293,384,267,270,287,349
K01512,276,369,276,258,299,326
K22611,622,888,1070,661,735,617
K03542,756,808,887,974,1115,1141
K03542,747,877,846,912,1088,1137
K03644,603,825,773,852,1030,978
K14638,0,0,0,0,0,0
K14951,18,17,36,31,36,34
K14951,18,30,39,39,27,39
K08869,1476,1933,1542,2605,2394,3060
K20286,938,1182,1026,835,878,882
K07942,1071,1360,1280,1190,1397,1518
K00326,1737,2153,1852,3449,3215,4130
K01438,1021,1226,1079,730,804,803
K05605,874,1071,1065,862,885,1004
K16459,0,0,0,0,0,0
K20724,737,961,861,908,831,898
K10758,254,278,325,219,219,205
K10758,253,279,301,223,213,208
K01265,2063,2541,2169,1868,1815,1863
K14209,210,216,214,58,72,74
K11996,252,296,365,136,155,165
K19355,5,20,16,29,12,28
K18693,2,1,1,1,0,0
K00423,323,451,524,191,259,233
K09842,662,674,677,590,528,534
K09842,668,649,681,580,519,541
K09842,607,707,745,562,584,504
K09842,658,663,705,539,504,563
K23802,341,440,393,422,463,487
K23802,310,404,349,396,411,452
K00599,244,317,253,174,189,151
K19760,124,119,119,114,94,111
K19760,115,130,94,109,112,124
K19760,114,118,118,102,102,126
K09489,3122,3997,3458,5949,6475,7071
K13107,196,238,198,119,142,131
K02957,3921,5038,4837,4736,4421,4811
K13348,62,91,98,94,126,123
K15152,499,604,521,435,423,537
K15717,25,29,33,31,27,43
K15717,30,29,26,40,32,37
K15717,25,23,27,34,35,30
K15717,32,27,20,31,46,34
K15717,18,24,24,26,24,40
K05546,662,858,766,704,630,719
K13681,1400,1918,1278,1143,1291,1506
K05759,2600,3287,2795,2639,2516,3341
K05759,2519,3377,2764,2774,2477,3308
K01537,315,352,322,838,900,999
K01537,304,414,349,820,843,976
K01537,329,392,343,827,933,1046
K05539,117,94,149,99,112,104
K05539,88,108,147,88,103,100
K12191,935,1138,1159,1272,1297,1604
K13024,760,994,900,1208,1260,1261
K12165,572,598,597,674,672,733
K12165,549,584,645,665,629,739
K21813,355,451,414,549,588,647
K01681,10643,12184,10901,15331,14943,17211
K07432,131,147,152,76,87,110
K18453,225,271,287,187,177,191
K18453,219,260,277,181,201,160
K10523,291,340,301,320,351,366
K10268,502,680,684,17,26,11
K19983,1112,1281,1184,1111,1189,1283
K00818,518,607,588,1493,1390,1424
K15451,259,290,221,254,262,298
K07937,824,961,936,747,736,931
K04043,1489,1881,1823,3233,3167,3550
K11129,326,434,422,270,249,212
K12402,764,928,769,973,919,983
K12402,730,950,771,975,940,1117
K10523,26,16,24,51,48,57
K14272,357,463,373,552,476,514
K01113,107,108,131,107,109,107
K14766,344,380,449,195,250,206
K00020,150,185,191,119,95,113
K00020,149,173,188,116,104,87
K00430,5,14,8,11,3,12
K15271,0,0,0,0,0,0
K09498,816,922,1092,890,778,712
K13066,8,11,17,7,8,6
K01890,585,832,763,554,475,482
K14686,720,828,593,240,251,316
K04799,1,0,0,0,0,0
K10740,33,32,40,42,38,50
K03878,2,2,0,2,3,1
K00615,2677,3508,3010,2885,2774,2695
K00615,2573,3217,2818,2610,2671,2589
K13448,1,0,0,0,0,0
K03938,733,926,811,757,703,815
K21989,1930,2214,2016,848,1005,770
K08653,2661,3334,2804,2731,2961,3296
K14555,308,343,357,160,160,137
K24725,2461,3165,2885,2539,2757,2857
K12493,618,735,624,704,778,800
K12493,560,694,611,740,772,789
K20178,329,367,390,315,332,338
K20178,328,328,369,285,322,334
K20178,372,354,361,301,344,357
K20178,346,346,342,272,323,333
K10666,1026,1354,1157,1203,1350,1507
K07565,113,153,163,129,144,172
K01240,251,259,264,210,213,207
K17757,1733,1899,1884,739,853,778
K02202,292,386,410,309,360,344
K02202,286,367,406,332,362,359
K00789,25,25,41,38,45,60
K00789,23,28,31,47,47,47
K00789,35,30,23,37,50,63
K01674,190,244,337,247,238,319
K14439,326,394,386,447,560,504
K12176,241,294,312,239,197,217
K12176,284,341,362,277,213,238
K12176,287,339,347,252,232,234
K18477,30,37,48,49,44,42
K18477,39,38,56,59,41,32
K22063,1125,1334,1345,1050,1091,1348
K10359,614,640,591,455,481,541
K10359,27,22,29,24,15,16
K21842,468,571,487,774,717,816
K00826,791,1016,971,1187,1097,1095
K00826,812,1044,882,1177,1087,1147
K11340,176,285,309,306,228,235
K11593,216,212,228,131,130,112
K11593,211,224,207,115,119,116
K03005,70,76,69,29,39,35
K03005,74,67,71,30,39,44
K07573,56,87,85,99,80,71
K07573,51,93,112,96,94,82
K15718,331,385,243,375,387,483
K09753,166,202,153,419,374,501
K24081,1485,1670,1546,1548,1666,1724
K03141,10,13,8,6,1,4
K03141,10,15,14,8,6,4
K13096,423,502,547,496,506,549
K13096,412,497,508,464,495,560
K11816,103,82,126,26,25,25
